frame.time_relative,ip.src,ip.dst,frame.len,ip.proto
"3.044002866","172.217.29.138","10.0.2.15","11574","6"
"3.044667292","172.217.29.138","10.0.2.15","21654","6"
"3.050564843","10.0.2.15","172.217.29.138","54","6"
"3.050963128","172.217.29.138","10.0.2.15","1494","6"
"3.051615285","172.217.29.138","10.0.2.15","4374","6"
"3.051633107","10.0.2.15","172.217.29.138","54","6"
"3.062815394","172.217.29.138","10.0.2.15","64854","6"
"3.064296476","10.0.2.15","172.217.29.138","54","6"
"3.064768967","172.217.29.138","10.0.2.15","15894","6"
"3.065824665","172.217.29.138","10.0.2.15","44694","6"
"3.065839023","172.217.29.138","10.0.2.15","4374","6"
"3.067194315","10.0.2.15","172.217.29.138","54","6"
"3.067541520","172.217.29.138","10.0.2.15","11574","6"
"3.068707489","172.217.29.138","10.0.2.15","53334","6"
"3.069224579","10.0.2.15","172.217.29.138","54","6"
"3.069493101","172.217.29.138","10.0.2.15","1494","6"
"3.069493193","172.217.29.138","10.0.2.15","2934","6"
"3.069817111","172.217.29.138","10.0.2.15","2934","6"
"3.070066940","172.217.29.138","10.0.2.15","11574","6"
"3.070261448","172.217.29.138","10.0.2.15","27414","6"
"3.070600558","172.217.29.138","10.0.2.15","18774","6"
"3.073683697","10.0.2.15","172.217.29.138","54","6"
"3.074283436","172.217.29.138","10.0.2.15","24534","6"
"3.075105376","10.0.2.15","172.217.29.138","54","6"
"3.075827201","172.217.29.138","10.0.2.15","41814","6"
"3.075879171","172.217.29.138","10.0.2.15","23094","6"
"3.077590856","10.0.2.15","172.217.29.138","54","6"
"3.078124072","172.217.29.138","10.0.2.15","25974","6"
"3.078910025","172.217.29.138","10.0.2.15","38934","6"
"3.079971806","10.0.2.15","172.217.29.138","54","6"
"3.080274787","172.217.29.138","10.0.2.15","1494","6"
"3.080481253","172.217.29.138","10.0.2.15","1494","6"
"3.080850944","172.217.29.138","10.0.2.15","7254","6"
"3.081156981","172.217.29.138","10.0.2.15","14454","6"
"3.081318039","172.217.29.138","10.0.2.15","8694","6"
"3.081468666","172.217.29.138","10.0.2.15","13014","6"
"3.081917468","172.217.29.138","10.0.2.15","18774","6"
"3.085164530","10.0.2.15","172.217.29.138","54","6"
"3.085642384","172.217.29.138","10.0.2.15","8694","6"
"3.085842397","172.217.29.138","10.0.2.15","4374","6"
"3.085848857","172.217.29.138","10.0.2.15","1494","6"
"3.086574770","172.217.29.138","10.0.2.15","50454","6"
"3.088646744","10.0.2.15","172.217.29.138","54","6"
"3.088886405","172.217.29.138","10.0.2.15","1494","6"
"3.089218085","172.217.29.138","10.0.2.15","14454","6"
"3.089228178","10.0.2.15","172.217.29.138","54","6"
"3.090862419","172.217.29.138","10.0.2.15","64854","6"
"3.091298727","10.0.2.15","172.217.29.138","54","6"
"3.091595046","172.217.29.138","10.0.2.15","10134","6"
"3.092005919","172.217.29.138","10.0.2.15","20214","6"
"3.092011365","172.217.29.138","10.0.2.15","1494","6"
"3.092657427","172.217.29.138","10.0.2.15","18774","6"
"3.092673984","172.217.29.138","10.0.2.15","14454","6"
"3.093464154","10.0.2.15","172.217.29.138","54","6"
"3.093714335","172.217.29.138","10.0.2.15","8694","6"
"3.095703323","172.217.29.138","10.0.2.15","56214","6"
"3.096905366","10.0.2.15","172.217.29.138","54","6"
"3.097504050","172.217.29.138","10.0.2.15","1494","6"
"3.097504271","172.217.29.138","10.0.2.15","7254","6"
"3.097691499","172.217.29.138","10.0.2.15","7254","6"
"3.097704127","10.0.2.15","172.217.29.138","54","6"
"3.098111849","172.217.29.138","10.0.2.15","11574","6"
"3.098306717","172.217.29.138","10.0.2.15","4374","6"
"3.098594644","172.217.29.138","10.0.2.15","20214","6"
"3.098846299","172.217.29.138","10.0.2.15","28854","6"
"3.098908611","10.0.2.15","172.217.29.138","54","6"
"3.099099108","172.217.29.138","10.0.2.15","2934","6"
"3.099104997","10.0.2.15","172.217.29.138","54","6"
"3.100325819","172.217.29.138","10.0.2.15","47574","6"
"3.100428053","172.217.29.138","10.0.2.15","17334","6"
"3.102468547","10.0.2.15","172.217.29.138","54","6"
"3.102782961","172.217.29.138","10.0.2.15","7254","6"
"3.102800042","10.0.2.15","172.217.29.138","54","6"
"3.104284400","172.217.29.138","10.0.2.15","59094","6"
"3.104493333","172.217.29.138","10.0.2.15","5814","6"
"3.105881619","10.0.2.15","172.217.29.138","54","6"
"3.106093456","172.217.29.138","10.0.2.15","7254","6"
"3.107745985","172.217.29.138","10.0.2.15","57654","6"
"3.107978075","10.0.2.15","172.217.29.138","54","6"
"3.108287501","172.217.29.138","10.0.2.15","1494","6"
"3.108287651","172.217.29.138","10.0.2.15","2934","6"
"3.108564094","172.217.29.138","10.0.2.15","4374","6"
"3.108569967","172.217.29.138","10.0.2.15","1494","6"
"3.110431229","172.217.29.138","10.0.2.15","54774","6"
"3.110733921","10.0.2.15","172.217.29.138","54","6"
"3.111006816","172.217.29.138","10.0.2.15","2934","6"
"3.111048672","10.0.2.15","172.217.29.138","54","6"
"3.111502292","172.217.29.138","10.0.2.15","21654","6"
"3.111973919","10.0.2.15","172.217.29.138","54","6"
"3.112018848","172.217.29.138","10.0.2.15","41814","6"
"3.112036860","172.217.29.138","10.0.2.15","1494","6"
"3.112223713","172.217.29.138","10.0.2.15","4374","6"
"3.112575969","172.217.29.138","10.0.2.15","17334","6"
"3.113321121","10.0.2.15","172.217.29.138","54","6"
"3.113630404","172.217.29.138","10.0.2.15","5814","6"
"3.113642053","10.0.2.15","172.217.29.138","54","6"
"3.115470267","172.217.29.138","10.0.2.15","38934","6"
"3.115725615","172.217.29.138","10.0.2.15","25974","6"
"3.116249792","10.0.2.15","172.217.29.138","54","6"
"3.116782112","172.217.29.138","10.0.2.15","7254","6"
"3.116790937","10.0.2.15","172.217.29.138","54","6"
"3.117421933","172.217.29.138","10.0.2.15","59094","6"
"3.117437970","172.217.29.138","10.0.2.15","5814","6"
"3.117741307","10.0.2.15","172.217.29.138","54","6"
"3.118008524","172.217.29.138","10.0.2.15","4374","6"
"3.118016773","10.0.2.15","172.217.29.138","54","6"
"3.119294346","172.217.29.138","10.0.2.15","61974","6"
"3.119320474","172.217.29.138","10.0.2.15","2934","6"
"3.120086903","10.0.2.15","172.217.29.138","54","6"
"3.120397906","172.217.29.138","10.0.2.15","1494","6"
"3.120750434","172.217.29.138","10.0.2.15","10134","6"
"3.120759556","10.0.2.15","172.217.29.138","54","6"
"3.121535910","172.217.29.138","10.0.2.15","54774","6"
"3.121555309","172.217.29.138","10.0.2.15","10134","6"
"3.121776617","10.0.2.15","172.217.29.138","54","6"
"3.122175248","172.217.29.138","10.0.2.15","21654","6"
"3.122325371","172.217.29.138","10.0.2.15","4374","6"
"3.122478670","172.217.29.138","10.0.2.15","10134","6"
"3.122764026","172.217.29.138","10.0.2.15","17334","6"
"3.123033927","172.217.29.138","10.0.2.15","11574","6"
"3.123158083","10.0.2.15","172.217.29.138","54","6"
"3.123694599","172.217.29.138","10.0.2.15","1494","6"
"3.123694707","172.217.29.138","10.0.2.15","15894","6"
"3.124834445","172.217.29.138","10.0.2.15","47574","6"
"3.125271846","10.0.2.15","172.217.29.138","54","6"
"3.125528621","172.217.29.138","10.0.2.15","7254","6"
"3.125536505","10.0.2.15","172.217.29.138","54","6"
"3.125851443","172.217.29.138","10.0.2.15","15894","6"
"3.125858128","10.0.2.15","172.217.29.138","54","6"
"3.126855568","172.217.29.138","10.0.2.15","43254","6"
"3.126877463","172.217.29.138","10.0.2.15","21654","6"
"3.126931439","10.0.2.15","172.217.29.138","54","6"
"3.127131826","172.217.29.138","10.0.2.15","4374","6"
"3.128181536","10.0.2.15","172.217.29.138","54","6"
"3.128361248","172.217.29.138","10.0.2.15","61974","6"
"3.128445629","172.217.29.138","10.0.2.15","2934","6"
"3.128644903","10.0.2.15","172.217.29.138","54","6"
"3.129091905","172.217.29.138","10.0.2.15","17334","6"
"3.129279267","172.217.29.138","10.0.2.15","7254","6"
"3.129736453","172.217.29.138","10.0.2.15","13014","6"
"3.130076242","10.0.2.15","172.217.29.138","54","6"
"3.130344289","172.217.29.138","10.0.2.15","28854","6"
"3.130364802","10.0.2.15","172.217.29.138","54","6"
"3.130421775","172.217.29.138","10.0.2.15","10134","6"
"3.130430367","172.217.29.138","10.0.2.15","1494","6"
"3.130565175","10.0.2.15","172.217.29.138","54","6"
"3.130607702","172.217.29.138","10.0.2.15","7254","6"
"3.131652987","10.0.2.15","172.217.29.138","54","6"
"3.132003187","172.217.29.138","10.0.2.15","64854","6"
"3.132037076","10.0.2.15","172.217.29.138","54","6"
"3.132263187","172.217.29.138","10.0.2.15","11574","6"
"3.132428907","10.0.2.15","172.217.29.138","54","6"
"3.133360211","172.217.29.138","10.0.2.15","7254","6"
"3.133360342","172.217.29.138","10.0.2.15","57654","6"
"3.133372852","10.0.2.15","172.217.29.138","54","6"
"3.133492896","10.0.2.15","172.217.29.138","54","6"
"3.133695170","172.217.29.138","10.0.2.15","15894","6"
"3.133703061","10.0.2.15","172.217.29.138","54","6"
"3.134431368","172.217.29.138","10.0.2.15","38934","6"
"3.134447012","172.217.29.138","10.0.2.15","1494","6"
"3.134713842","172.217.29.138","10.0.2.15","7254","6"
"3.135371682","172.217.29.138","10.0.2.15","17334","6"
"3.135936968","10.0.2.15","172.217.29.138","54","6"
"3.137866974","172.217.29.138","10.0.2.15","44694","6"
"3.138404844","10.0.2.15","172.217.29.138","54","6"
"3.138461485","172.217.29.138","10.0.2.15","20214","6"
"3.138748727","172.217.29.138","10.0.2.15","1494","6"
"3.138748818","172.217.29.138","10.0.2.15","8694","6"
"3.139046758","172.217.29.138","10.0.2.15","15894","6"
"3.139336645","172.217.29.138","10.0.2.15","18774","6"
"3.139805844","10.0.2.15","172.217.29.138","54","6"
"3.140252157","172.217.29.138","10.0.2.15","14454","6"
"3.141507427","10.0.2.15","172.217.29.138","54","6"
"3.141911968","10.0.2.15","172.217.29.138","102","6"
"3.142159793","172.217.29.138","10.0.2.15","51894","6"
"3.142182019","10.0.2.15","172.217.29.138","54","6"
"3.142305746","172.217.29.138","10.0.2.15","13014","6"
"3.142597735","10.0.2.15","172.217.29.138","54","6"
"3.142948271","172.217.29.138","10.0.2.15","789","6"
"3.142948403","172.217.29.138","10.0.2.15","20214","6"
"3.143559190","10.0.2.15","172.217.29.138","54","6"
"3.143900698","172.217.29.138","10.0.2.15","45399","6"
"3.143915203","10.0.2.15","172.217.29.138","54","6"
"3.143974656","172.217.29.138","10.0.2.15","10134","6"
"3.143996474","10.0.2.15","172.217.29.138","54","6"
"3.144656418","172.217.29.138","10.0.2.15","34614","6"
"3.144668690","10.0.2.15","172.217.29.138","54","6"
"3.145673899","172.217.29.138","10.0.2.15","40374","6"
"3.145772569","172.217.29.138","10.0.2.15","24534","6"
"3.145806071","10.0.2.15","172.217.29.138","54","6"
"3.146208224","172.217.29.138","10.0.2.15","14454","6"
"3.146411117","172.217.29.138","10.0.2.15","10134","6"
"3.146755469","10.0.2.15","172.217.29.138","54","6"
"3.146775120","172.217.29.138","10.0.2.15","15894","6"
"3.146810404","10.0.2.15","172.217.29.138","54","6"
"3.147075070","172.217.29.138","10.0.2.15","13014","6"
"3.147967896","10.0.2.15","172.217.29.138","54","6"
"3.148496984","172.217.29.138","10.0.2.15","13014","6"
"3.148524595","172.217.29.138","10.0.2.15","51894","6"
"3.151884150","10.0.2.15","172.217.29.138","54","6"
"3.152235608","172.217.29.138","10.0.2.15","4374","6"
"3.153301172","10.0.2.15","172.217.29.138","54","6"
"3.153532832","172.217.29.138","10.0.2.15","49014","6"
"3.153555448","172.217.29.138","10.0.2.15","15894","6"
"3.153576575","10.0.2.15","172.217.29.138","54","6"
"3.153876813","172.217.29.138","10.0.2.15","7254","6"
"3.154790964","10.0.2.15","172.217.29.138","54","6"
"3.155038467","172.217.29.138","10.0.2.15","54774","6"
"3.155064655","10.0.2.15","172.217.29.138","54","6"
"3.155058482","172.217.29.138","10.0.2.15","10134","6"
"3.155124692","10.0.2.15","172.217.29.138","54","6"
"3.155293219","172.217.29.138","10.0.2.15","11574","6"
"3.155300778","10.0.2.15","172.217.29.138","54","6"
"3.156633411","172.217.29.138","10.0.2.15","47574","6"
"3.156660526","172.217.29.138","10.0.2.15","17334","6"
"3.158373403","10.0.2.15","172.217.29.138","54","6"
"3.159035354","172.217.29.138","10.0.2.15","28854","6"
"3.159066814","10.0.2.15","172.217.29.138","54","6"
"3.159576250","172.217.29.138","10.0.2.15","17334","6"
"3.159567690","10.0.2.15","172.217.29.138","54","6"
"3.160051340","172.217.29.138","10.0.2.15","8694","6"
"3.160051526","172.217.29.138","10.0.2.15","10134","6"
"3.160715195","10.0.2.15","172.217.29.138","54","6"
"3.161119341","10.0.2.15","172.217.29.138","54","6"
"3.161406932","172.217.29.138","10.0.2.15","64854","6"
"3.161422662","10.0.2.15","172.217.29.138","54","6"
"3.161649968","172.217.29.138","10.0.2.15","10134","6"
"3.161657631","10.0.2.15","172.217.29.138","54","6"
"3.162812055","172.217.29.138","10.0.2.15","20214","6"
"3.162830161","10.0.2.15","172.217.29.138","54","6"
"3.162849175","172.217.29.138","10.0.2.15","34614","6"
"3.162901925","10.0.2.15","172.217.29.138","54","6"
"3.164458139","10.0.2.15","34.149.100.209","174","6"
"3.164601069","10.0.2.15","34.149.100.209","74","6"
"3.164990395","172.217.29.138","10.0.2.15","64854","6"
"3.165053320","10.0.2.15","172.217.29.138","54","6"
"3.165100636","34.149.100.209","10.0.2.15","60","6"
"3.166352657","172.217.29.138","10.0.2.15","1494","6"
"3.166352823","172.217.29.138","10.0.2.15","63414","6"
"3.166547657","10.0.2.15","172.217.29.138","54","6"
"3.166942478","172.217.29.138","10.0.2.15","15894","6"
"3.167347984","172.217.29.138","10.0.2.15","27414","6"
"3.167581507","172.217.29.138","10.0.2.15","15894","6"
"3.167587411","172.217.29.138","10.0.2.15","2934","6"
"3.167728532","172.217.29.138","10.0.2.15","2934","6"
"3.167987556","10.0.2.15","172.217.29.138","54","6"
"3.168274848","172.217.29.138","10.0.2.15","1494","6"
"3.168275030","172.217.29.138","10.0.2.15","1494","6"
"3.168859601","172.217.29.138","10.0.2.15","14454","6"
"3.169372997","172.217.29.138","10.0.2.15","47574","6"
"3.170277629","10.0.2.15","172.217.29.138","54","6"
"3.170321003","34.149.100.209","10.0.2.15","60","6"
"3.170366758","10.0.2.15","34.149.100.209","54","6"
"3.170661955","172.217.29.138","10.0.2.15","11574","6"
"3.171242261","10.0.2.15","172.217.29.138","54","6"
"3.172570885","172.217.29.138","10.0.2.15","54774","6"
"3.172599397","34.149.100.209","10.0.2.15","1613","6"
"3.172599438","34.149.100.209","10.0.2.15","1466","6"
"3.172599459","34.149.100.209","10.0.2.15","1466","6"
"3.172599479","34.149.100.209","10.0.2.15","1466","6"
"3.172599500","172.217.29.138","10.0.2.15","10134","6"
"3.172608937","10.0.2.15","34.149.100.209","54","6"
"3.172655775","10.0.2.15","34.149.100.209","54","6"
"3.172780601","10.0.2.15","172.217.29.138","54","6"
"3.173173520","34.149.100.209","10.0.2.15","2878","6"
"3.173173673","34.149.100.209","10.0.2.15","2878","6"
"3.173173718","172.217.29.138","10.0.2.15","8694","6"
"3.173184605","10.0.2.15","172.217.29.138","54","6"
"3.173221664","172.217.29.138","10.0.2.15","1494","6"
"3.174010821","10.0.2.15","34.149.100.209","54","6"
"3.174298084","10.0.2.15","34.149.100.209","272","6"
"3.174728104","172.217.29.138","10.0.2.15","56214","6"
"3.174738587","10.0.2.15","172.217.29.138","54","6"
"3.174924645","34.149.100.209","10.0.2.15","2934","6"
"3.174924719","34.149.100.209","10.0.2.15","60","6"
"3.174924748","172.217.29.138","10.0.2.15","7254","6"
"3.174933583","10.0.2.15","34.149.100.209","54","6"
"3.175863071","10.0.2.15","172.217.29.138","54","6"
"3.175899585","34.149.100.209","10.0.2.15","8694","6"
"3.175890883","10.0.2.15","34.149.100.209","54","6"
"3.176363514","172.217.29.138","10.0.2.15","57654","6"
"3.176425046","34.149.100.209","10.0.2.15","4374","6"
"3.176425119","34.149.100.209","10.0.2.15","6806","6"
"3.176433277","10.0.2.15","34.149.100.209","54","6"
"3.176481853","172.217.29.138","10.0.2.15","7254","6"
"3.176844153","10.0.2.15","172.217.29.138","54","6"
"3.177044801","172.217.29.138","10.0.2.15","1494","6"
"3.177044866","172.217.29.138","10.0.2.15","4374","6"
"3.177192920","172.217.29.138","10.0.2.15","1494","6"
"3.177393189","172.217.29.138","10.0.2.15","1494","6"
"3.177741009","172.217.29.138","10.0.2.15","38934","6"
"3.178001665","172.217.29.138","10.0.2.15","17334","6"
"3.178012858","10.0.2.15","172.217.29.138","54","6"
"3.178415130","172.217.29.138","10.0.2.15","7254","6"
"3.178748094","172.217.29.138","10.0.2.15","20214","6"
"3.179965293","172.217.29.138","10.0.2.15","37494","6"
"3.180698932","34.149.100.209","10.0.2.15","813","6"
"3.180897115","10.0.2.15","172.217.29.138","54","6"
"3.181463588","172.217.29.138","10.0.2.15","1494","6"
"3.181766622","172.217.29.138","10.0.2.15","14454","6"
"3.183084132","10.0.2.15","172.217.29.138","54","6"
"3.183513249","172.217.29.138","10.0.2.15","49014","6"
"3.183546069","34.149.100.209","10.0.2.15","2934","6"
"3.183546109","172.217.29.138","10.0.2.15","15894","6"
"3.183553872","10.0.2.15","34.149.100.209","54","6"
"3.183967763","34.149.100.209","10.0.2.15","266","6"
"3.183974757","10.0.2.15","34.149.100.209","54","6"
"3.184719328","10.0.2.15","172.217.29.138","54","6"
"3.185077963","172.217.29.138","10.0.2.15","8694","6"
"3.185096614","10.0.2.15","172.217.29.138","54","6"
"3.185352485","172.217.29.138","10.0.2.15","13014","6"
"3.185505894","172.217.29.138","10.0.2.15","8694","6"
"3.185511979","172.217.29.138","10.0.2.15","1494","6"
"3.195162038","172.217.29.138","10.0.2.15","18774","6"
"3.195413511","172.217.29.138","10.0.2.15","23463","6"
"3.195895640","10.0.2.15","172.217.29.138","54","6"
"3.197284629","10.0.2.15","172.217.29.138","93","6"
"3.197362592","10.0.2.15","34.149.100.209","54","6"
"3.197805963","172.217.29.138","10.0.2.15","60","6"
"3.198260481","10.0.2.15","172.217.29.138","78","6"
"3.198760931","172.217.29.138","10.0.2.15","60","6"
"3.198932917","10.0.2.15","172.217.29.138","54","6"
"3.199178787","172.217.29.138","10.0.2.15","60","6"
"3.202475963","10.0.2.15","34.149.100.209","147","6"
"3.203006865","34.149.100.209","10.0.2.15","60","6"
"3.203026477","10.0.2.15","34.149.100.209","93","6"
"3.203253441","34.149.100.209","10.0.2.15","60","6"
"3.204614804","172.217.29.138","10.0.2.15","60","6"
"3.204635746","10.0.2.15","172.217.29.138","54","6"
"3.210902883","34.149.100.209","10.0.2.15","365","6"
"3.210903155","34.149.100.209","10.0.2.15","123","6"
"3.211248976","10.0.2.15","34.149.100.209","248","6"
"3.211927413","10.0.2.15","34.149.100.209","85","6"
"3.211988310","10.0.2.15","34.149.100.209","54","6"
"3.212157705","34.149.100.209","10.0.2.15","60","6"
"3.212157819","34.149.100.209","10.0.2.15","60","6"
"3.216673648","34.149.100.209","10.0.2.15","92","6"
"3.216673940","34.149.100.209","10.0.2.15","60","6"
"3.216693360","10.0.2.15","34.149.100.209","54","6"
"3.216740159","10.0.2.15","34.149.100.209","54","6"
"3.217005822","34.149.100.209","10.0.2.15","60","6"
"3.332210227","10.0.2.15","10.0.2.3","71","17"
"3.333695970","10.0.2.15","10.0.2.3","71","17"
"3.333758680","10.0.2.15","10.0.2.3","71","17"
"3.333974025","10.0.2.15","10.0.2.3","73","17"
"3.334027340","10.0.2.15","10.0.2.3","73","17"
"3.345111119","10.0.2.3","10.0.2.15","135","17"
"3.345111676","10.0.2.3","10.0.2.15","183","17"
"3.345111710","10.0.2.3","10.0.2.15","135","17"
"3.345919839","10.0.2.3","10.0.2.15","130","17"
"3.345920461","10.0.2.3","10.0.2.15","105","17"
"3.346236149","10.0.2.15","10.0.2.3","84","17"
"3.347102273","10.0.2.15","10.0.2.3","84","17"
"3.347142465","10.0.2.15","10.0.2.3","84","17"
"3.350869574","10.0.2.3","10.0.2.15","195","17"
"3.351135670","10.0.2.3","10.0.2.15","195","17"
"3.351530907","10.0.2.3","10.0.2.15","207","17"
"3.351707617","10.0.2.15","34.107.221.82","74","6"
"3.352198689",,,"94",
"3.358396145",,,"78",
"3.358396442","34.107.221.82","10.0.2.15","60","6"
"3.358427178",,,"74",
"3.358878867","10.0.2.15","34.107.221.82","54","6"
